Drug,Disease
DB01196,D008228
DB00773,D008228
DB00544,D008228
DB00158,D008228
DB00741,D008228
DB00563,D008228
DB00959,D008228
DB01204,D008228
DB00788,D008228
DB01174,D008228
DB00812,D008228
DB00252,D008228
DB00860,D008228
DB00635,D008228
DB00468,D008228
DB00863,D008228
DB00811,D008228
DB00795,D008228
DB00675,D008228
DB00755,D008228
DB00313,D008228
DB00570,D008228
DB00541,D008228
DB00495,D008228
DB00445,D008228
DB01177,D008228
DB01229,D008228
DB00242,D008228
DB00734,D008228
DB00641,D008228
DB00482,D008288
DB00810,D008288
DB00564,D008288
DB00987,D008288
DB00390,D008288
DB00472,D008288
DB01221,D008288
DB00281,D008288
DB01065,D008288
DB01043,D008288
DB00563,D008288
DB00295,D008288
DB01183,D008288
DB00184,D008288
DB01595,D008288
DB01174,D008288
DB00252,D008288
DB00313,D008288
DB00802,D008288
DB00358,D008288
DB00637,D008288
DB01132,D015674
DB00334,D015674
DB00966,D015674
DB00412,D015674
DB01224,D015674
DB01393,D015674
DB00201,D015674
DB00363,D015674
DB00255,D015674
DB00584,D015674
DB00472,D015674
DB00741,D015674
DB00788,D015674
DB00184,D015674
DB00860,D015674
DB00635,D015674
DB04216,D015674
DB00428,D015674
DB00656,D015674
DB00313,D015674
DB00176,D015674
DB00734,D015674
DB01104,D015674
DB00334,D008325
DB01224,D008325
DB00285,D008325
DB00490,D008325
DB00477,D008325
DB01242,D008325
DB00575,D008325
DB00363,D008325
DB00907,D008325
DB01234,D008325
DB00472,D008325
DB01577,D008325
DB00860,D008325
DB00635,D008325
DB01037,D008325
DB00656,D008325
DB01175,D008325
DB00176,D008325
DB00715,D008325
DB00669,D008325
DB00734,D008325
DB01104,D008325
DB00819,D047508
DB00443,D047508
DB00201,D047508
DB01234,D047508
DB00586,D047508
DB00343,D047508
DB00668,D047508
DB00264,D047508
DB00627,D047508
DB00368,D047508
DB00860,D047508
DB00635,D047508
DB00373,D047508
DB00178,D047508
DB00501,D008545
DB00255,D008545
DB00997,D008545
DB00472,D008545
DB00184,D008545
DB04216,D008545
DB01045,D008545
DB00428,D008545
DB00734,D008545
DB01645,D008545
DB00877,D008545
DB00316,D008569
DB00945,D008569
DB01394,D008569
DB01234,D008569
DB00586,D008569
DB00861,D008569
DB00343,D008569
DB01075,D008569
DB00988,D008569
DB00584,D008569
DB01050,D008569
DB00328,D008569
DB00227,D008569
DB00333,D008569
DB00295,D008569
DB00788,D008569
DB00368,D008569
DB01059,D008569
DB00812,D008569
DB00863,D008569
DB01045,D008569
DB00277,D008569
DB00755,D008569
DB00715,D008569
DB01118,D008581
DB00321,D008581
DB00564,D008581
DB00907,D008581
DB00829,D008581
DB00343,D008581
DB01142,D008581
DB00281,D008581
DB00959,D008581
DB01337,D008581
DB00252,D008581
DB00541,D008581
DB01118,D008582
DB00446,D008582
DB00477,D008582
DB01394,D008582
DB00987,D008582
DB00254,D008582
DB00696,D008582
DB00563,D008582
DB00468,D008582
DB00541,D008582
DB01118,D001523
DB00446,D001523
DB00672,D001523
DB00501,D001523
DB00537,D001523
DB00882,D001523
DB00907,D001523
DB01394,D001523
DB00987,D001523
DB00390,D001523
DB00544,D001523
DB00158,D001523
DB01577,D001523
DB00563,D001523
DB00368,D001523
DB00468,D001523
DB00811,D001523
DB00675,D001523
DB00541,D001523
DB01229,D001523
DB00814,D008654
DB00533,D008654
DB00482,D008654
DB00316,D008654
DB00945,D008654
DB00586,D008654
DB00861,D008654
DB00254,D008654
DB01050,D008654
DB00328,D008654
DB01009,D008654
DB00788,D008654
DB00184,D008654
DB00812,D008654
DB00554,D008654
DB00605,D008654
DB00500,D008654
DB00749,D008654
DB01327,D024821
DB01212,D024821
DB00446,D024821
DB00537,D024821
DB00907,D024821
DB00586,D024821
DB01050,D024821
DB01026,D024821
DB00563,D024821
DB01045,D024821
DB01165,D024821
DB01167,D024821
DB00201,D008708
DB01234,D008708
DB00584,D008708
DB00783,D008708
DB01065,D008708
DB01577,D008708
DB00860,D008708
DB00635,D008708
DB00571,D008708
DB00755,D008708
DB00342,D008708
DB00734,D008708
DB00678,D008708
DB01645,D008708
DB00361,D048629
DB00441,D048629
DB01248,D048629
DB00317,D048629
DB00398,D048629
DB00882,D048629
DB00987,D048629
DB00255,D048629
DB00997,D048629
DB00783,D048629
DB01196,D048629
DB00544,D048629
DB00563,D048629
DB01204,D048629
DB00704,D048629
DB00396,D048629
DB04216,D048629
DB00755,D048629
DB00570,D048629
DB00541,D048629
DB00495,D048629
DB00445,D048629
DB00834,D048629
DB01229,D048629
DB01645,D048629
DB00361,D008881
DB00441,D008881
DB00549,D008881
DB01095,D008881
DB00814,D008881
DB00334,D008881
DB00471,D008881
DB00533,D008881
DB00482,D008881
DB00203,D008881
DB01098,D008881
DB01076,D008881
DB00973,D008881
DB00316,D008881
DB03128,D008881
DB00640,D008881
DB00594,D008881
DB01118,D008881
DB00321,D008881
DB00182,D008881
DB00945,D008881
DB00443,D008881
DB01393,D008881
DB01200,D008881
DB00887,D008881
DB00921,D008881
DB00201,D008881
DB00564,D008881
DB00446,D008881
DB00608,D008881
DB01114,D008881
DB00477,D008881
DB00501,D008881
DB00537,D008881
DB01242,D008881
DB00575,D008881
DB00363,D008881
DB00907,D008881
DB01394,D008881
DB00987,D008881
DB01151,D008881
DB01234,D008881
DB00514,D008881
DB00829,D008881
DB00586,D008881
DB00255,D008881
DB00390,D008881
DB00343,D008881
DB01075,D008881
DB00280,D008881
DB01184,D008881
DB01142,D008881
DB00997,D008881
DB00668,D008881
DB00783,D008881
DB00286,D008881
DB00977,D008881
DB00813,D008881
DB00544,D008881
DB00472,D008881
DB00712,D008881
DB00695,D008881
DB01016,D008881
DB00502,D008881
DB01050,D008881
DB00458,D008881
DB00328,D008881
DB01221,D008881
DB01026,D008881
DB01009,D008881
DB01235,D008881
DB00281,D008881
DB00227,D008881
DB01043,D008881
DB00333,D008881
DB00563,D008881
DB00959,D008881
DB00683,D008881
DB00295,D008881
DB01183,D008881
DB00704,D008881
DB00788,D008881
DB01400,D008881
DB00627,D008881
DB00184,D008881
DB00368,D008881
DB01337,D008881
DB01174,D008881
DB00925,D008881
DB00812,D008881
DB00252,D008881
DB00554,D008881
DB00457,D008881
DB00635,D008881
DB00396,D008881
DB00571,D008881
DB00468,D008881
DB00811,D008881
DB00428,D008881
DB00605,D008881
DB00382,D008881
DB00675,D008881
DB00624,D008881
DB00759,D008881
DB00470,D008881
DB00373,D008881
DB00500,D008881
DB00656,D008881
DB00755,D008881
DB00313,D008881
DB00661,D008881
DB00570,D008881
DB00541,D008881
DB00115,D008881
DB00495,D008881
DB00917,D008881
DB00445,D008881
DB00927,D008881
DB00802,D008881
DB00637,D008881
DB00176,D008881
DB00175,D008881
DB01229,D008881
DB01211,D008881
DB00590,D008881
DB00749,D008881
DB00715,D008881
DB01167,D008881
DB00669,D008881
DB00740,D008881
DB00641,D008881
DB00814,D015877
DB00533,D015877
DB00482,D015877
DB00316,D015877
DB00819,D015877
DB00915,D015877
DB00321,D015877
DB00945,D015877
DB00921,D015877
DB00575,D015877
DB01234,D015877
DB00514,D015877
DB00829,D015877
DB00586,D015877
DB00861,D015877
DB00668,D015877
DB00813,D015877
DB00712,D015877
DB01050,D015877
DB00328,D015877
DB01221,D015877
DB01009,D015877
DB00281,D015877
DB00333,D015877
DB00959,D015877
DB00683,D015877
DB00295,D015877
DB01183,D015877
DB00788,D015877
DB01400,D015877
DB01337,D015877
DB00252,D015877
DB00554,D015877
DB00759,D015877
DB00313,D015877
DB00917,D015877
DB00802,D015877
DB00361,D028361
DB00441,D028361
DB00197,D028361
DB01248,D028361
DB00482,D028361
DB00945,D028361
DB00907,D028361
DB00997,D028361
DB00584,D028361
DB00977,D028361
DB00773,D028361
DB00544,D028361
DB01050,D028361
DB00227,D028361
DB00184,D028361
DB01174,D028361
DB04216,D028361
DB00428,D028361
DB00605,D028361
DB00675,D028361
DB00755,D028361
DB00541,D028361
DB00917,D028361
DB00549,D020422
DB01248,D020422
DB00334,D020422
DB00412,D020422
DB00316,D020422
DB01118,D020422
DB00564,D020422
DB01212,D020422
DB00122,D020422
DB00501,D020422
DB00363,D020422
DB00907,D020422
DB01394,D020422
DB00987,D020422
DB00328,D020422
DB01009,D020422
DB01065,D020422
DB00968,D020422
DB00554,D020422
DB00635,D020422
DB04216,D020422
DB00811,D020422
DB01045,D020422
DB00795,D020422
DB00605,D020422
DB00675,D020422
DB01586,D020422
DB00313,D020422
DB00917,D020422
DB00734,D020422
DB00641,D020422
DB00361,D019964
DB01097,D019964
DB00555,D019964
DB01224,D019964
DB00316,D019964
DB00819,D019964
DB00437,D019964
DB00564,D019964
DB00446,D019964
DB00608,D019964
DB00477,D019964
DB00501,D019964
DB01394,D019964
DB00773,D019964
DB00544,D019964
DB00371,D019964
DB00563,D019964
DB00959,D019964
DB00812,D019964
DB00554,D019964
DB00635,D019964
DB00571,D019964
DB00468,D019964
DB00605,D019964
DB00675,D019964
DB00755,D019964
DB00313,D019964
DB00115,D019964
DB00495,D019964
DB00242,D019964
DB00819,D019957
DB01118,D019957
DB00945,D019957
DB00608,D019957
DB00907,D019957
DB00987,D019957
DB01234,D019957
DB00254,D019957
DB00696,D019957
DB00773,D019957
DB01026,D019957
DB00563,D019957
DB00252,D019957
DB00860,D019957
DB00811,D019957
DB00675,D019957
DB00759,D019957
DB00755,D019957
DB01177,D019957
DB00819,D009069
DB03128,D009069
DB00321,D009069
DB00945,D009069
DB00477,D009069
DB00363,D009069
DB01394,D009069
DB00987,D009069
DB00997,D009069
DB00254,D009069
DB00584,D009069
DB00668,D009069
DB00813,D009069
DB00695,D009069
DB00741,D009069
DB00602,D009069
DB01026,D009069
DB00281,D009069
DB00371,D009069
DB00333,D009069
DB00563,D009069
DB00959,D009069
DB00295,D009069
DB01400,D009069
DB00184,D009069
DB01115,D009069
DB00368,D009069
DB01092,D009069
DB01337,D009069
DB01174,D009069
DB00252,D009069
DB00860,D009069
DB00635,D009069
DB00863,D009069
DB00206,D009069
DB00811,D009069
DB00421,D009069
DB00541,D009069
DB00334,D052016
DB01224,D052016
DB00915,D052016
DB00321,D052016
DB00182,D052016
DB00477,D052016
DB00501,D052016
DB00537,D052016
DB01242,D052016
DB00363,D052016
DB00907,D052016
DB01234,D052016
DB00514,D052016
DB00829,D052016
DB00390,D052016
DB00343,D052016
DB01075,D052016
DB00472,D052016
DB00875,D052016
DB00623,D052016
DB00502,D052016
DB00458,D052016
DB01026,D052016
DB01235,D052016
DB01577,D052016
DB00968,D052016
DB00295,D052016
DB01183,D052016
DB01580,D052016
DB01100,D052016
DB01069,D052016
DB00571,D052016
DB00908,D052016
DB00755,D052016
DB00831,D052016
DB00358,D052016
DB01229,D052016
DB01211,D052016
DB00715,D052016
DB00734,D052016
DB00443,D009101
DB00987,D009101
DB00997,D009101
DB00741,D009101
DB01235,D009101
DB00563,D009101
DB00959,D009101
DB01204,D009101
DB00860,D009101
DB00541,D009101
DB00349,D009102
DB00182,D009102
DB00945,D009102
DB00446,D009102
DB00608,D009102
DB00477,D009102
DB00537,D009102
DB00363,D009102
DB00907,D009102
DB00987,D009102
DB00829,D009102
DB00997,D009102
DB00813,D009102
DB00741,D009102
DB00281,D009102
DB00563,D009102
DB00295,D009102
DB01183,D009102
DB00184,D009102
DB01337,D009102
DB00252,D009102
DB01069,D009102
DB00908,D009102
DB00795,D009102
DB00755,D009102
DB00313,D009102
DB00570,D009102
DB00541,D009102
DB01211,D009102
DB00641,D009102
DB00361,D009103
DB00441,D009103
DB01248,D009103
DB00285,D009103
DB00819,D009103
DB00915,D009103
DB01118,D009103
DB00321,D009103
DB00490,D009103
DB00564,D009103
DB00537,D009103
DB00575,D009103
DB00907,D009103
DB00987,D009103
DB00694,D009103
DB01234,D009103
DB00280,D009103
DB00997,D009103
DB00254,D009103
DB00584,D009103
DB00668,D009103
DB00696,D009103
DB00773,D009103
DB00544,D009103
DB00472,D009103
DB00695,D009103
DB01221,D009103
DB00281,D009103
DB00227,D009103
DB01577,D009103
DB00563,D009103
DB00959,D009103
DB00264,D009103
DB00211,D009103
DB01183,D009103
DB00788,D009103
DB00627,D009103
DB01115,D009103
DB01595,D009103
DB00252,D009103
DB00635,D009103
DB00571,D009103
DB01045,D009103
DB00795,D009103
DB00605,D009103
DB00451,D009103
DB00755,D009103
DB00313,D009103
DB00570,D009103
DB00541,D009103
DB00495,D009103
DB00445,D009103
DB01175,D009103
DB00358,D009103
DB00175,D009103
DB01229,D009103
DB00715,D009103
DB01167,D009103
DB00669,D009103
DB00734,D009103
DB00641,D009103
DB01104,D009103
DB01132,D009120
DB01224,D009120
DB00915,D009120
DB00182,D009120
DB00945,D009120
DB00810,D009120
DB01200,D009120
DB00201,D009120
DB00363,D009120
DB01151,D009120
DB00829,D009120
DB01184,D009120
DB00988,D009120
DB00783,D009120
DB01026,D009120
DB01235,D009120
DB01065,D009120
DB01577,D009120
DB00968,D009120
DB00788,D009120
DB01032,D009120
DB00571,D009120
DB01037,D009120
DB00624,D009120
DB00637,D009120
DB01229,D009120
DB00877,D009120
DB00555,D009122
DB00334,D009122
DB00285,D009122
DB00915,D009122
DB01118,D009122
DB00810,D009122
DB00490,D009122
DB00564,D009122
DB00477,D009122
DB00501,D009122
DB00987,D009122
DB00829,D009122
DB00343,D009122
DB01075,D009122
DB00997,D009122
DB00472,D009122
DB00875,D009122
DB00623,D009122
DB00712,D009122
DB00502,D009122
DB01235,D009122
DB01065,D009122
DB01577,D009122
DB00563,D009122
DB00968,D009122
DB00184,D009122
DB01115,D009122
DB00252,D009122
DB00206,D009122
DB00811,D009122
DB00382,D009122
DB00656,D009122
DB00831,D009122
DB00313,D009122
DB00661,D009122
DB00541,D009122
DB00927,D009122
DB00715,D009122
DB00734,D009122
DB01104,D009122
DB00482,D009123
DB00945,D009123
DB00501,D009123
DB00586,D009123
DB01050,D009123
DB00328,D009123
DB01009,D009123
DB00788,D009123
DB00812,D009123
DB00554,D009123
DB00863,D009123
DB00421,D009123
DB00927,D009123
DB01211,D009123
DB00201,D009127
DB00343,D009127
DB00584,D009127
DB00563,D009127
DB00959,D009127
DB01115,D009127
DB00252,D009127
DB00860,D009127
DB00635,D009127
DB00571,D009127
DB00206,D009127
DB00441,D009128
DB01248,D009128
DB01118,D009128
DB00945,D009128
DB00564,D009128
DB00363,D009128
DB01234,D009128
DB01050,D009128
DB00328,D009128
DB00563,D009128
DB00860,D009128
DB01035,D009128
DB00755,D009128
DB00313,D009128
DB04557,D009128
DB01167,D009128
DB00182,D018908
DB01200,D018908
DB00363,D018908
DB00987,D018908
DB00694,D018908
DB00997,D018908
DB00544,D018908
DB00328,D018908
DB00563,D018908
DB00968,D018908
DB00812,D018908
DB00860,D018908
DB01035,D018908
DB00795,D018908
DB00313,D018908
DB00361,D009133
DB01097,D009133
DB00441,D009133
DB01248,D009133
DB00619,D009133
DB01076,D009133
DB00915,D009133
DB01118,D009133
DB00321,D009133
DB00443,D009133
DB01393,D009133
DB00564,D009133
DB00446,D009133
DB00608,D009133
DB00477,D009133
DB00501,D009133
DB00537,D009133
DB01242,D009133
DB01394,D009133
DB00987,D009133
DB00694,D009133
DB01151,D009133
DB01234,D009133
DB00829,D009133
DB01075,D009133
DB00280,D009133
DB00997,D009133
DB00584,D009133
DB00696,D009133
DB00773,D009133
DB00544,D009133
DB00158,D009133
DB00328,D009133
DB01221,D009133
DB01235,D009133
DB00281,D009133
DB00227,D009133
DB01065,D009133
DB00333,D009133
DB00563,D009133
DB00959,D009133
DB00295,D009133
DB00788,D009133
DB00627,D009133
DB00184,D009133
DB01337,D009133
DB01174,D009133
DB00252,D009133
DB00554,D009133
DB00860,D009133
DB00635,D009133
DB01035,D009133
DB00396,D009133
DB01182,D009133
DB00140,D009133
DB00795,D009133
DB00428,D009133
DB00605,D009133
DB00755,D009133
DB00570,D009133
DB00541,D009133
DB00115,D009133
DB00495,D009133
DB01165,D009133
DB00175,D009133
DB01229,D009133
DB00242,D009133
DB01167,D009133
DB00641,D009133
DB00921,D009135
DB01327,D009135
DB00446,D009135
DB00537,D009135
DB00907,D009135
DB00987,D009135
DB01234,D009135
DB00997,D009135
DB01065,D009135
DB00563,D009135
DB01204,D009135
DB00295,D009135
DB00570,D009135
DB00915,D009140
DB00321,D009140
DB00182,D009140
DB01200,D009140
DB00490,D009140
DB00564,D009140
DB00477,D009140
DB01242,D009140
DB00575,D009140
DB00363,D009140
DB00907,D009140
DB01151,D009140
DB01396,D009140
DB00390,D009140
DB00343,D009140
DB00472,D009140
DB00502,D009140
DB00458,D009140
DB01235,D009140
DB00281,D009140
DB00683,D009140
DB00295,D009140
DB00622,D009140
DB00368,D009140
DB01174,D009140
DB00925,D009140
DB00252,D009140
DB01100,D009140
DB00470,D009140
DB00656,D009140
DB00313,D009140
DB00661,D009140
DB00637,D009140
DB00715,D009140
DB00734,D009140
DB00549,D009157
DB00334,D009157
DB01098,D009157
DB00945,D009157
DB00199,D009157
DB00712,D009157
DB00627,D009157
DB01069,D009157
DB00795,D009157
DB01175,D009157
DB01242,D009190
DB00668,D009190
DB00472,D009190
DB00458,D009190
DB01115,D009190
DB00925,D009190
DB00457,D009190
DB00206,D009190
DB01037,D009190
DB00313,D009190
DB00361,D009203
DB01248,D009203
DB01118,D009203
DB00276,D009203
DB01327,D009203
DB00501,D009203
DB00537,D009203
DB01234,D009203
DB00829,D009203
DB00997,D009203
DB00254,D009203
DB00199,D009203
DB00741,D009203
DB00281,D009203
DB00959,D009203
DB01110,D009203
DB00683,D009203
DB00812,D009203
DB00252,D009203
DB00445,D009203
DB01076,D017202
DB01118,D017202
DB00564,D017202
DB00477,D017202
DB00537,D017202
DB00907,D017202
DB00343,D017202
DB00254,D017202
DB01009,D017202
DB00563,D017202
DB00908,D017202
DB00468,D017202
DB01200,D015428
DB00201,D015428
DB00882,D015428
DB00255,D015428
DB01184,D015428
DB00783,D015428
DB00655,D015428
DB00675,D015428
DB00313,D015428
DB00539,D015428
DB00734,D015428
DB01248,D009205
DB01118,D009205
DB01200,D009205
DB00882,D009205
DB00363,D009205
DB00987,D009205
DB01234,D009205
DB00997,D009205
DB01050,D009205
DB00328,D009205
DB00563,D009205
DB00968,D009205
DB00959,D009205
DB00860,D009205
DB00635,D009205
DB01035,D009205
DB01103,D009205
DB00795,D009205
DB00759,D009205
DB00755,D009205
DB00313,D009205
DB01167,D009205
DB00555,D009207
DB00441,D009207
DB01248,D009207
DB00412,D009207
DB00317,D009207
DB00203,D009207
DB00285,D009207
DB01118,D009207
DB01212,D009207
DB00446,D009207
DB00537,D009207
DB00907,D009207
DB00987,D009207
DB00694,D009207
DB01151,D009207
DB01234,D009207
DB00861,D009207
DB00254,D009207
DB00199,D009207
DB00472,D009207
DB00328,D009207
DB00563,D009207
DB00959,D009207
DB00332,D009207
DB00627,D009207
DB03783,D009207
DB00554,D009207
DB00860,D009207
DB00635,D009207
DB00795,D009207
DB00277,D009207
DB01586,D009207
DB00570,D009207
DB01165,D009207
DB01229,D009207
DB01211,D009207
DB00877,D009207
DB00966,D009212
DB00321,D009212
DB00564,D009212
DB00608,D009212
DB00501,D009212
DB00575,D009212
DB00907,D009212
DB00514,D009212
DB00829,D009212
DB01075,D009212
DB00997,D009212
DB00584,D009212
DB01221,D009212
DB01043,D009212
DB00333,D009212
DB01577,D009212
DB00134,D009212
DB01204,D009212
DB00295,D009212
DB00184,D009212
DB01174,D009212
DB00252,D009212
DB00571,D009212
DB04216,D009212
DB00468,D009212
DB00470,D009212
DB00313,D009212
DB00541,D009212
DB04557,D009212
DB00361,D009220
DB01097,D009220
DB01095,D009220
DB01248,D009220
DB01118,D009220
DB00608,D009220
DB01394,D009220
DB00987,D009220
DB01142,D009220
DB00254,D009220
DB00227,D009220
DB00563,D009220
DB00959,D009220
DB00252,D009220
DB00635,D009220
DB00795,D009220
DB00541,D009220
DB00115,D009220
DB00358,D009220
DB00175,D009220
DB01229,D009220
DB00641,D009220
DB00877,D009220
DB00334,D009325
DB00594,D009325
DB00945,D009325
DB00201,D009325
DB00564,D009325
DB00501,D009325
DB01394,D009325
DB01234,D009325
DB00997,D009325
DB00695,D009325
DB01016,D009325
DB00741,D009325
DB00328,D009325
DB01221,D009325
DB01009,D009325
DB00563,D009325
DB00264,D009325
DB01115,D009325
DB01174,D009325
DB00252,D009325
DB01100,D009325
DB00860,D009325
DB00428,D009325
DB00759,D009325
DB00313,D009325
DB00661,D009325
DB00927,D009325
DB01136,D009336
DB00471,D009336
DB00203,D009336
DB00316,D009336
DB01118,D009336
DB00945,D009336
DB00672,D009336
DB00501,D009336
DB00537,D009336
DB01242,D009336
DB00575,D009336
DB00907,D009336
DB00829,D009336
DB00320,D009336
DB00343,D009336
DB00997,D009336
DB00584,D009336
DB00668,D009336
DB00813,D009336
DB00544,D009336
DB01221,D009336
DB01026,D009336
DB00281,D009336
DB00333,D009336
DB00959,D009336
DB00683,D009336
DB01183,D009336
DB01400,D009336
DB00184,D009336
DB01115,D009336
DB00368,D009336
DB01337,D009336
DB00860,D009336
DB00635,D009336
DB01069,D009336
DB00571,D009336
DB01586,D009336
DB00313,D009336
DB00802,D009336
DB01211,D009336
DB00877,D009336
DB00197,D009357
DB00482,D009357
DB00316,D009357
DB00182,D009357
DB00945,D009357
DB01393,D009357
DB00201,D009357
DB00255,D009357
DB00783,D009357
DB00977,D009357
DB00472,D009357
DB01065,D009357
DB01174,D009357
DB04216,D009357
DB01103,D009357
DB00605,D009357
DB00675,D009357
DB00539,D009357
DB00316,D009361
DB00182,D009361
DB00945,D009361
DB00443,D009361
DB00921,D009361
DB00564,D009361
DB00477,D009361
DB00907,D009361
DB00255,D009361
DB00563,D009361
DB00396,D009361
DB00759,D009361
DB00470,D009361
DB00313,D009361
DB01118,D009362
DB00182,D009362
DB00945,D009362
DB00443,D009362
DB00921,D009362
DB00490,D009362
DB00201,D009362
DB00564,D009362
DB00608,D009362
DB00477,D009362
DB01242,D009362
DB00575,D009362
DB00363,D009362
DB00907,D009362
DB00987,D009362
DB01234,D009362
DB00829,D009362
DB00586,D009362
DB00255,D009362
DB00584,D009362
DB00668,D009362
DB00783,D009362
DB00977,D009362
DB00472,D009362
DB00623,D009362
DB00158,D009362
DB00502,D009362
DB00741,D009362
DB00458,D009362
DB00281,D009362
DB00333,D009362
DB01577,D009362
DB00563,D009362
DB00968,D009362
DB00295,D009362
DB00704,D009362
DB00184,D009362
DB00368,D009362
