,src,dst,similarity
141523,DB00598,DB01238,0.5518415503129265
141524,DB00598,DB01240,0.4979699994874209
141527,DB00598,DB01244,0.47684739929553616
141532,DB00598,DB01260,0.448679754893796
141535,DB00598,DB01267,0.5656768453862462
141538,DB00598,DB01291,0.610777614687991
141542,DB00598,DB01351,0.4731788105303205
141544,DB00598,DB01359,0.7622631497970932
141545,DB00598,DB01364,0.5004058373398538
141552,DB00598,DB01403,0.5785399513925135
141554,DB00598,DB01410,0.4451513165347067
141559,DB00598,DB01579,0.40915340707526565
141561,DB00598,DB01623,0.5356385308379403
141568,DB00598,DB04861,0.7783021898353052
141580,DB00603,DB00131,0.4383995978989988
141581,DB00603,DB00136,0.48402100350502897
141583,DB00603,DB00153,0.47188018939936566
141586,DB00603,DB00163,0.4121250404307313
141589,DB00603,DB00169,0.4776080552890349
141595,DB00603,DB00180,0.5080772364850055
141606,DB00603,DB00201,0.44110048877429103
141609,DB00603,DB00206,0.4005196445965045
141611,DB00603,DB00210,0.5021726244537
141617,DB00603,DB00218,0.44676344883236435
141621,DB00603,DB00227,0.4860542587810337
141624,DB00603,DB00240,0.5004447620076113
141626,DB00603,DB00242,0.42191827836880536
141627,DB00603,DB00244,0.4064239112542903
141632,DB00603,DB00255,0.5465061592957592
141640,DB00603,DB00277,0.49206611010705825
141642,DB00603,DB00279,0.4244651677253635
141648,DB00603,DB00286,0.5844028335005015
141655,DB00603,DB00304,0.8782696177062376
141657,DB00603,DB00307,0.48023513676587387
141660,DB00603,DB00313,0.4792716557838486
141667,DB00603,DB00324,0.5099498777691024
141670,DB00603,DB00328,0.4258252428091684
141671,DB00603,DB00331,0.4153614563225181
141677,DB00603,DB00338,0.42887138930525065
141682,DB00603,DB00351,0.7981939255460314
141688,DB00603,DB00361,0.4112608815878758
141692,DB00603,DB00367,0.8115948708329777
141696,DB00603,DB00374,0.4197644257530005
141698,DB00603,DB00379,0.4009348254387644
141699,DB00603,DB00380,0.432322363357426
141703,DB00603,DB00385,0.4368888343499772
141707,DB00603,DB00393,0.4544917614561608
141708,DB00603,DB00394,0.5158458315263278
141709,DB00603,DB00396,0.8105819040792617
141717,DB00603,DB00412,0.44839721444922803
141721,DB00603,DB00421,0.5638008567816448
141731,DB00603,DB00443,0.5028728585533548
141732,DB00603,DB00444,0.4288476518049855
141733,DB00603,DB00445,0.46235304175150366
141736,DB00603,DB00451,0.42828640013788094
141740,DB00603,DB00461,0.428367785042091
141742,DB00603,DB00465,0.4246117671421524
141750,DB00603,DB00480,0.4406316547137575
141751,DB00603,DB00481,0.5604091255592
141752,DB00603,DB00482,0.4274010993919039
141760,DB00603,DB00499,0.5231420201280547
141761,DB00603,DB00500,0.4253265131729685
141769,DB00603,DB00523,0.5195610731946662
141774,DB00603,DB00533,0.41601318259807235
141777,DB00603,DB00537,0.414737350401938
141779,DB00603,DB00541,0.4189014880062227
141783,DB00603,DB00547,0.5038008033837387
141788,DB00603,DB00554,0.415419610430577
141795,DB00603,DB00570,0.42382250535030064
141798,DB00603,DB00573,0.4391675061854499
141800,DB00603,DB00580,0.40077865570699833
141805,DB00603,DB00588,0.5513237288955923
141807,DB00603,DB00591,0.4714159133670248
141810,DB00603,DB00596,0.49656655224704854
141812,DB00603,DB00603,1.0
141815,DB00603,DB00608,0.42460013951552766
141819,DB00603,DB00620,0.49728695630664416
141821,DB00603,DB00623,0.46634745239216885
141822,DB00603,DB00624,0.8099968297483876
141826,DB00603,DB00635,0.5065103149427738
141827,DB00603,DB00636,0.4374501412028971
141839,DB00603,DB00655,0.5940207474169459
141843,DB00603,DB00668,0.4411860301274011
141847,DB00603,DB00675,0.519725789331393
141852,DB00603,DB00687,0.5740677414992188
141855,DB00603,DB00694,0.4456770321576393
141863,DB00603,DB00712,0.4190395801318383
141867,DB00603,DB00717,0.7395584788553694
141872,DB00603,DB00731,0.48926727478311
141876,DB00603,DB00741,0.5049930709342498
141880,DB00603,DB00749,0.4552701770361704
141883,DB00603,DB00755,0.5250306638536292
141887,DB00603,DB00762,0.43752100026650315
141889,DB00603,DB00764,0.5627796380190678
141893,DB00603,DB00773,0.43503064508478134
141896,DB00603,DB00783,0.5412291790674514
141898,DB00603,DB00788,0.42056942482077514
141909,DB00603,DB00814,0.4191245285818305
141919,DB00603,DB00846,0.5206193506900908
141924,DB00603,DB00860,0.5106487707380847
141925,DB00603,DB00861,0.4136786242461448
141935,DB00603,DB00882,0.6020302100324505
141950,DB00603,DB00912,0.48957002877590083
141958,DB00603,DB00928,0.4217060892290232
141961,DB00603,DB00936,0.4112025341017412
141966,DB00603,DB00947,0.6677021401127692
141971,DB00603,DB00957,0.8591603013461965
141973,DB00603,DB00959,0.5117681616234152
141975,DB00603,DB00963,0.41912299078745824
141976,DB00603,DB00966,0.4850233472771568
141980,DB00603,DB00977,0.6365232194010183
141981,DB00603,DB00982,0.4894391253443913
141987,DB00603,DB00991,0.41974393069326726
141992,DB00603,DB00997,0.47751277072468334
142001,DB00603,DB01009,0.40645666228784477
142002,DB00603,DB01013,0.5206637586971962
142003,DB00603,DB01014,0.4411567496951638
142010,DB00603,DB01029,0.4870098570081057
142011,DB00603,DB01030,0.4392685117101405
142014,DB00603,DB01039,0.46804648482124467
142015,DB00603,DB01041,0.42353228154527983
142022,DB00603,DB01063,0.4777693155695933
142024,DB00603,DB01067,0.47961603653844403
142027,DB00603,DB01070,0.47188018939936566
142031,DB00603,DB01076,0.42254742722427885
142039,DB00603,DB01099,0.41439549221750555
142047,DB00603,DB01118,0.4963805782392208
142048,DB00603,DB01120,0.4020322075459187
142052,DB00603,DB01128,0.532085902276347
142054,DB00603,DB01132,0.4536917462691053
142056,DB00603,DB01136,0.4736816671527766
142057,DB00603,DB01137,0.44601376877262017
142066,DB00603,DB01165,0.44601376877262017
142068,DB00603,DB01169,0.43024447604762805
142074,DB00603,DB01177,0.44308349567524385
142077,DB00603,DB01185,0.7840934366431168
142085,DB00603,DB01196,0.5869563304914802
142090,DB00603,DB01204,0.42505008255660554
142097,DB00603,DB01222,0.51040342751965
142098,DB00603,DB01223,0.48638232297693224
142102,DB00603,DB01229,0.4379054269936915
142106,DB00603,DB01234,0.49849558172685215
142110,DB00603,DB01241,0.45651115729423514
142113,DB00603,DB01248,0.44057246819670687
142114,DB00603,DB01254,0.43000665522276615
142117,DB00603,DB01260,0.5156688403758853
142119,DB00603,DB01262,0.42282043203279246
142124,DB00603,DB01296,0.4438915157826399
142126,DB00603,DB01327,0.41422431675717636
142133,DB00603,DB01394,0.41478164757999386
142134,DB00603,DB01395,0.7802474379333572
142135,DB00603,DB01399,0.4148473495849679
142138,DB00603,DB01406,0.7996057325531553
142139,DB00603,DB01410,0.4991991249395015
142140,DB00603,DB01427,0.4316147106746002
142145,DB00603,DB01590,0.42855711048515915
142148,DB00603,DB02546,0.5160300413680061
142150,DB00603,DB03904,0.4143390679156322
142154,DB00603,DB06287,0.4261215863720265
142155,DB00604,DB00014,0.4433388618951342
142156,DB00604,DB00035,0.4894788164229206
142157,DB00604,DB00067,0.4760733866606135
142159,DB00604,DB00104,0.5054730359950304
142165,DB00604,DB00131,0.4246468456977776
142176,DB00604,DB00176,0.5250134739846181
142177,DB00604,DB00177,0.5241357654891267
142181,DB00604,DB00181,0.46868323363718983
142183,DB00604,DB00186,0.5779278034705423
142184,DB00604,DB00187,0.545877329863874
142188,DB00604,DB00193,0.5488404331816922
142190,DB00604,DB00199,0.5106798740333686
142191,DB00604,DB00201,0.4677611919177494
142193,DB00604,DB00204,0.5394825079853859
142197,DB00604,DB00211,0.48835483758080506
142201,DB00604,DB00216,0.4950864796760635
142203,DB00604,DB00221,0.5395168915384378
142209,DB00604,DB00240,0.44313930268496066
142210,DB00604,DB00241,0.41471609257389946
142213,DB00604,DB00245,0.5113607275760337
142214,DB00604,DB00246,0.5634877415582286
142215,DB00604,DB00248,0.5356524312977357
142220,DB00604,DB00264,0.546645670103315
142221,DB00604,DB00268,0.563192522987008
142222,DB00604,DB00270,0.545768141083613
142223,DB00604,DB00273,0.5867149161858631
142224,DB00604,DB00275,0.5122443473415271
142225,DB00604,DB00277,0.4096109249753797
142228,DB00604,DB00280,0.4649954433784325
142234,DB00604,DB00287,0.4377262564586979
142237,DB00604,DB00295,0.4708441335761387
142243,DB00604,DB00308,0.4876135944551114
142245,DB00604,DB00313,0.42238599351537626
142246,DB00604,DB00315,0.5033352056428847
142248,DB00604,DB00318,0.49628855837598057
142249,DB00604,DB00320,0.43190391608288653
142252,DB00604,DB00324,0.44360200262532135
142258,DB00604,DB00333,0.5375106849137877
142259,DB00604,DB00334,0.5577043392509272
142260,DB00604,DB00335,0.546645670103315
142263,DB00604,DB00342,0.6886217829986591
142265,DB00604,DB00346,0.6796806683377329
142269,DB00604,DB00353,0.5552965915254487
142270,DB00604,DB00354,0.439540570547595
142274,DB00604,DB00363,0.5615282443686377
142276,DB00604,DB00366,0.468134362147867
142278,DB00604,DB00368,0.5158482148725211
142279,DB00604,DB00371,0.5647100195928964
142282,DB00604,DB00376,0.46782260553186256
142285,DB00604,DB00381,0.534303251017887
142289,DB00604,DB00387,0.4675290549045408
142290,DB00604,DB00388,0.47432041056423024
142292,DB00604,DB00393,0.5056571680629752
142293,DB00604,DB00394,0.45542572021427635
142296,DB00604,DB00398,0.42963469363232215
142298,DB00604,DB00401,0.5446226408554405
142299,DB00604,DB00404,0.5713047884300023
142301,DB00604,DB00408,0.560591224099555
142303,DB00604,DB00413,0.6046307469641519
142308,DB00604,DB00424,0.4735684265289491
142310,DB00604,DB00433,0.5572930540005682
142316,DB00604,DB00443,0.4448261129207392
142320,DB00604,DB00449,0.506037539398328
142321,DB00604,DB00451,0.4044364391360604
142322,DB00604,DB00454,0.564400785913703
142323,DB00604,DB00457,0.6691599708833813
142324,DB00604,DB00458,0.41848356133613596
142329,DB00604,DB00470,0.44848132371743804
142330,DB00604,DB00471,0.46671312249522834
142331,DB00604,DB00472,0.47983111967935316
142332,DB00604,DB00475,0.5726915234538542
142334,DB00604,DB00477,0.6023923051557648
142338,DB00604,DB00484,0.47524372465943115
142339,DB00604,DB00489,0.45610443992099176
142340,DB00604,DB00490,0.5586518267623856
142344,DB00604,DB00497,0.47910880736865646
142348,DB00604,DB00502,0.60429755752693
142349,DB00604,DB00508,0.5591955619004264
142350,DB00604,DB00514,0.5695428067520473
142353,DB00604,DB00521,0.5504881653123528
142376,DB00604,DB00559,0.48909342710244236
142381,DB00604,DB00571,0.5315843679228053
142382,DB00604,DB00572,0.550710774524626
142384,DB00604,DB00575,0.4887821889727672
142390,DB00604,DB00588,0.4404883686846433
142391,DB00604,DB00590,0.6987191757072299
142392,DB00604,DB00591,0.4749961716288545
142393,DB00604,DB00593,0.498801780415203
142396,DB00604,DB00598,0.5318524780308388
142398,DB00604,DB00604,1.0
142401,DB00604,DB00611,0.495014756174517
142402,DB00604,DB00612,0.5493698638253005
142404,DB00604,DB00620,0.4440994726592152
142406,DB00604,DB00623,0.4958046426764735
142411,DB00604,DB00635,0.44712456010379903
142413,DB00604,DB00637,0.639582939075191
142414,DB00604,DB00640,0.46534276800632085
142415,DB00604,DB00641,0.4082895946311222
142418,DB00604,DB00647,0.4866083429656775
142420,DB00604,DB00651,0.5206147868328448
142421,DB00604,DB00652,0.4597386513855013
142423,DB00604,DB00654,0.43793742526965335
142426,DB00604,DB00659,0.554427827069451
142427,DB00604,DB00661,0.597101370848273
142428,DB00604,DB00668,0.47335980220348245
142429,DB00604,DB00669,0.4939998985171285
142433,DB00604,DB00678,0.515998339669837
142434,DB00604,DB00679,0.7231161090671442
142442,DB00604,DB00696,0.6064520890845602
142444,DB00604,DB00704,0.4972828021603945
142449,DB00604,DB00714,0.609010870431597
142450,DB00604,DB00715,0.42264728115534783
142459,DB00604,DB00734,0.5571297503094524
142461,DB00604,DB00741,0.43577302984548966
142464,DB00604,DB00747,0.5486552575022957
142474,DB00604,DB00764,0.4499012159207585
142485,DB00604,DB00794,0.4168562043838226
142487,DB00604,DB00796,0.525092040578144
142488,DB00604,DB00800,0.5226489945096645
142492,DB00604,DB00810,0.5083262450760585
142493,DB00604,DB00813,0.5133066188496224
142495,DB00604,DB00816,0.5078036925458669
142499,DB00604,DB00829,0.5771812314575755
142500,DB00604,DB00831,0.5383652294349185
142502,DB00604,DB00843,0.4205201664195275
142503,DB00604,DB00844,0.49703048620124163
142504,DB00604,DB00846,0.4457250651938985
142509,DB00604,DB00860,0.446672581482324
142511,DB00604,DB00863,0.5488029124731135
142517,DB00604,DB00876,0.5196582185911358
142526,DB00604,DB00899,0.5055213904654409
142527,DB00604,DB00901,0.5215816361108018
142530,DB00604,DB00905,0.4451851484051315
142533,DB00604,DB00908,0.4962224850410128
142534,DB00604,DB00909,0.46454981988370886
142537,DB00604,DB00917,0.43968002069094564
142539,DB00604,DB00921,0.48797028122530733
142540,DB00604,DB00924,0.42097835301819936
142544,DB00604,DB00929,0.4246854048733182
142545,DB00604,DB00933,0.6363915562941346
142548,DB00604,DB00938,0.5541849911741518
142552,DB00604,DB00949,0.5472672508391748
142553,DB00604,DB00952,0.5007102470371295
142554,DB00604,DB00953,0.4943182214912007
142555,DB00604,DB00956,0.47606790053713516
142558,DB00604,DB00959,0.44560441994729505
142559,DB00604,DB00960,0.5310614921058119
142561,DB00604,DB00966,0.4292758474312292
142562,DB00604,DB00968,0.4893269088967315
142567,DB00604,DB00983,0.5573217460517103
142569,DB00604,DB00988,0.5196412632516111
142578,DB00604,DB00998,0.436257449490785
142580,DB00604,DB01001,0.5357515396762932
142587,DB00604,DB01013,0.45113608910759634
142591,DB00604,DB01018,0.4731199846076435
142594,DB00604,DB01023,0.5386828614306294
142595,DB00604,DB01029,0.43198791321847413
142598,DB00604,DB01035,0.41858562410426736
142602,DB00604,DB01043,0.5633590726714218
142606,DB00604,DB01062,0.4737306914019526
142610,DB00604,DB01068,0.5425731195212281
142611,DB00604,DB01069,0.5687702372235145
142615,DB00604,DB01075,0.4299763132080929
142619,DB00604,DB01085,0.45991580598132104
142630,DB00604,DB01113,0.4903978420963057
142631,DB00604,DB01115,0.5322504485577386
142632,DB00604,DB01118,0.503566111154656
142638,DB00604,DB01129,0.4044852740239055
142641,DB00604,DB01136,0.5187823438928704
142643,DB00604,DB01142,0.5999421562079165
142646,DB00604,DB01151,0.458383528151687
142649,DB00604,DB01161,0.4240023157567347
142650,DB00604,DB01162,0.6845317837022596
142655,DB00604,DB01173,0.5463754081670426
142656,DB00604,DB01174,0.5337363293124918
142658,DB00604,DB01176,0.4052408825590372
142663,DB00604,DB01186,0.43905379775476244
142666,DB00604,DB01192,0.4656753838768797
142667,DB00604,DB01193,0.5592639819994671
142669,DB00604,DB01195,0.5308340410205595
142672,DB00604,DB01200,0.5506505488273953
142674,DB00604,DB01203,0.5446051794437918
142677,DB00604,DB01214,0.5508482481531242
142681,DB00604,DB01221,0.5476323581879022
142682,DB00604,DB01222,0.45123948891223264
142683,DB00604,DB01223,0.4094018144445776
142684,DB00604,DB01224,0.5534506933575062
142686,DB00604,DB01228,0.40297209649762866
142688,DB00604,DB01231,0.47408485164232467
142690,DB00604,DB01233,0.6394518908440753
142691,DB00604,DB01234,0.4438675932161638
142692,DB00604,DB01235,0.5850961584453537
142693,DB00604,DB01238,0.5769058206542736
142694,DB00604,DB01240,0.4995242059430567
142697,DB00604,DB01244,0.6074391289275485
142702,DB00604,DB01260,0.449140759958567
142705,DB00604,DB01267,0.5580600536234387
142712,DB00604,DB01351,0.559232496608279
142714,DB00604,DB01359,0.5266445683202132
142715,DB00604,DB01364,0.4750935737231492
142722,DB00604,DB01403,0.5988920493521992
142724,DB00604,DB01410,0.45448297104655233
142731,DB00604,DB01623,0.6278752461924363
142738,DB00604,DB04861,0.572363235841322
142832,DB00605,DB00316,0.5218793029704679
142840,DB00605,DB00328,0.6065621033805665
142910,DB00605,DB00461,0.5642372480580736
142922,DB00605,DB00482,0.511417052893074
142931,DB00605,DB00500,0.41075086440624187
142944,DB00605,DB00533,0.5470311885243758
142958,DB00605,DB00554,0.5565330181724081
142968,DB00605,DB00573,0.5722556267228897
142974,DB00605,DB00586,0.5274552243875174
142984,DB00605,DB00605,0.8333333333333334
143033,DB00605,DB00712,0.5674605499093116
143050,DB00605,DB00749,0.5449302922496645
143068,DB00605,DB00788,0.5586675778683339
143079,DB00605,DB00814,0.5546961140036654
143095,DB00605,DB00861,0.5712889238222815
143134,DB00605,DB00939,0.5406103266868721
143135,DB00605,DB00945,0.496227246356004
143145,DB00605,DB00963,0.5812316296893226
143157,DB00605,DB00991,0.5705795535529403
143171,DB00605,DB01009,0.5611514554876407
143173,DB00605,DB01014,0.4032407670376927
143189,DB00605,DB01050,0.5224999904173465
143305,DB00605,DB01399,0.5673328227345569
143336,DB00608,DB00136,0.4276981626514158
143338,DB00608,DB00153,0.4273892550357137
143341,DB00608,DB00163,0.40823999894960133
143344,DB00608,DB00169,0.42922286261907844
143350,DB00608,DB00180,0.418465987597223
143364,DB00608,DB00206,0.4013607231586556
143366,DB00608,DB00210,0.4553503029397552
143376,DB00608,DB00227,0.4346748544684207
143379,DB00608,DB00240,0.42097076732007227
143382,DB00608,DB00244,0.4389809942006268
143387,DB00608,DB00255,0.4298944441097587
143395,DB00608,DB00277,0.4338810066960228
143410,DB00608,DB00304,0.42017941670026465
143412,DB00608,DB00307,0.42560780661703634
143415,DB00608,DB00313,0.4128172451760843
143422,DB00608,DB00324,0.4234993987657445
143425,DB00608,DB00328,0.455753293359387
143437,DB00608,DB00351,0.42490378212746
143447,DB00608,DB00367,0.41970827978701036
143451,DB00608,DB00374,0.4014867465159659
143463,DB00608,DB00394,0.42162797311214967
143464,DB00608,DB00396,0.42572068589433615
143472,DB00608,DB00412,0.4594204883585637
143476,DB00608,DB00421,0.4186460962752235
143486,DB00608,DB00443,0.42097076732007227
143495,DB00608,DB00461,0.4243911771627622
143497,DB00608,DB00465,0.4201629226928047
143505,DB00608,DB00480,0.4357339067380828
143506,DB00608,DB00481,0.41594974578894944
143515,DB00608,DB00499,0.45403378085152113
143516,DB00608,DB00500,0.4201629226928047
143524,DB00608,DB00523,0.4550074757068829
143529,DB00608,DB00533,0.4066216870866875
143538,DB00608,DB00547,0.42239578832885133
143543,DB00608,DB00554,0.4138077442675014
143553,DB00608,DB00573,0.4421441202026882
143555,DB00608,DB00580,0.40530556648783017
143560,DB00608,DB00588,0.433980049425906
143562,DB00608,DB00591,0.4080508025242275
143565,DB00608,DB00596,0.4190056233592405
143567,DB00608,DB00603,0.42460013951552766
143570,DB00608,DB00608,0.8333333333333334
143574,DB00608,DB00620,0.4192652518679343
143576,DB00608,DB00623,0.46319630213131235
